customer_id,total_spent
xTAXOiPChXp8,692.65
hp0bqHMc7a5k,692.59
Vc2TwNBIdDKo,692.59
9jgFKhm9xRYw,692.22
QuIyBu6bmGsC,691.49
WcmOe8wiO1zW,691.0
ug5gwqOYFVCC,690.88
A2Sng0VnQLuY,690.88
uWJCxQ8K5Ebe,690.86
t1Ls00sXPGqL,690.86
XmVHMNxL3pBb,690.86
UzNxW1iAqugR,690.86
0dkt8yhKezFv,690.86
ql9oR0JFjsT6,690.68
W89yCtIZWWJ0,690.44
IfPrjWsXTpVA,690.44
hbLLVPCFJQXZ,690.32
bqXqN5J9mqzX,690.32
M0pXgSBwsdqt,690.32
f5B7FB0cInTS,690.06
RH3CLBeiedAP,690.06
mJGo7WbPy1aL,689.93
TEblJaNOP7OC,689.93
IoyIOWmNGpXQ,689.93
DstmnRxBN9ZX,689.93
BhGCCH0YXB8P,689.93
AdbOptngeP6U,689.93
z6aDrm734ns1,689.91
gl4N2Gkdkwac,689.91
gd1o4qHwZhsU,689.87
yUUDmYMgKoX3,689.81
aQkLpyM11tL4,689.78
NQCmdcFfevFf,689.78
siCyyCHgC5RU,689.66
0y5w25bSEZkU,689.63
Zn6i1tvenZWG,689.52
YgoBoU3GRthK,689.44
6tfobcTG8YyF,689.43
Dt4ip9L1IAuH,689.19
xOl1aamoo9Py,688.47
ieexhIpZ1tnI,688.47
zaHex29YcWtb,688.44
Yu8SKPbBMHNY,688.44
XOxRF2XBlbqe,688.44
Iqo25EuIfObS,688.44
IIR9CZV3RFSE,688.44
DXyhCjop86Sq,688.44
0FLiLzKsOE2n,688.44
kQMqICI3kKJk,688.35
jDwDNso2KREN,688.35
k0zn6EB7xy98,688.25
yumkgW4gFW4W,688.24
yJwqFPUiH3DE,688.24
jLtsFUhM2FYe,688.24
YJVPOuQK4aoR,688.24
Vslq3rVZEnQa,688.24
VXypyLaLZ3He,688.24
Jt6wlojUgO5T,688.24
3OOcR0hjgqHA,688.24
3OI5hxqMTMiC,688.24
29uxIMUU1cFY,688.24
1ahl2bHbaS9h,688.24
1Wkga9VK4E8S,688.24
KKJVtfCzmRXs,688.04
CJbHJYJe4ruX,688.04
tjQwqoqGWBjP,687.9
rD7hPICF7SqC,687.9
gdc5S3mLNzj7,687.9
Uq0ji0bAHLp6,687.9
LNSTwnDtuIWx,687.9
D1E5KoGiZ4sV,687.43
aPWSX7vy815B,686.58
yYC1dqAHaA2C,686.41
chzBpo9IQwPe,686.1
YL012QBTtJD0,686.1
PE05v6IVQ40L,686.09
NrU81V24iVhB,686.09
J70VJLQ6TOe3,686.09
9fPj4z53Dfp3,686.09
1fakCKs6zFoP,686.09
zl7QZEG94MWX,686.02
yorYvo3j57Iy,686.02
tjaEZbME5ztW,686.02
rlbRXLKjEOVL,686.02
pQwL7mdL5x3P,686.02
odq3CmMDZMpk,686.02
mggE0QeItlcY,686.02
m1QYllB9JLgP,686.02
gUrwf0QqI3SC,686.02
ewl2aknucB5A,686.02
adiE0eXLlPJZ,686.02
ZZJn1336a81M,686.02
YXoedF5KACrM,686.02
U2AsywDe8Nlh,686.02
QhVhkiMC0IHy,686.02
JR5hs14cFD2e,686.02
CvE9exLodZKk,686.02
BkaiScwB32nB,686.02
6XIc4df1AQ55,686.02
1Pew8aJdUJPN,686.02
0umvj14prcyi,686.02
jcEfxKGxwDKx,686.0
BbYZ6h99QFjP,686.0
LpEFaVBhmhxR,685.93
4NZWR6it1aIH,685.93
D4c7QWlj5H5P,685.88
yfEx6OAJG2y4,685.7
tcmF8WL7jO5Y,685.7
pxzKFwtDHflP,685.7
npvN8xlIX7CL,685.7
mYhUjfjWg1Sm,685.7
kCnI2IWWMkn7,685.7
h5hXSVOxvTYg,685.7
alnXedjmBf7i,685.7
Z0sdJUOxhEYO,685.7
QUypHlp2LzUy,685.7
MOE4J4gRAmUC,685.7
Lnld4h2556YI,685.7
JVefhl8V7qxT,685.7
GJUkQgQ4uStz,685.7
3UyiZxy5CehU,685.7
2wdMmJB0UOSt,685.7
dbuJWYar4fNN,685.69
GJuQMChjUTgo,685.56
tyI5NaGn7OWw,685.45
pbR48JhkxIKX,685.45
WEUGRPaONqgH,685.45
8VrHY9X8MkMB,685.45
LU0HbquOl2TG,685.41
EFTFSq1aoKlE,685.4
xmQTW3R6xrZW,684.8
c06vUiGpio18,684.8
Vd9eqlkv2Y6I,684.8
79W59TzKTnTX,684.8
yesUJEHG0ZR5,684.45
sou3fQKt1j9S,684.45
JagicVsXJ0WN,684.45
DPzSBlhBRa9k,684.01
7OBcUSpngTSq,684.01
z71XQW6aYIYj,683.97
xb1opCJgGaNa,683.97
tpNe0T0I9i3K,683.97
KSoNIhSo43cj,683.97
FbdQxDaHRZnL,683.97
Du36H3c1W6tu,683.97
2kwPa6qyu7TU,683.97
capylmceUyBt,683.95
4WLXf2cgH09l,683.95
v8y1x1Qsr6yx,683.57
uEjUSA21HB6w,683.57
ZMHPLXuZ5eaC,683.07
3KJd2129tgd6,682.98
U1I81zeRoasV,682.97
blGVeDESZbn5,682.83
A7SV8HpFOlCJ,682.83
4NMlu7TOJiVP,682.83
HC2RT7OEifqr,682.5
GYnoRn3dpBPb,682.5
mLmaeDgt3yh3,682.35
Ov6MhIbyPlg3,682.35
IcOlDpKQXkoL,682.35
6CZjrU5nanwG,682.35
dx0RoYkKFALg,682.14
qcy9Cp1TBOr0,681.82
UcoLQScVkyio,681.82
AMRlI36qE7NR,681.82
opjui4zI18dM,681.46
dsUcTtb9DWbr,681.46
dK4PHxj5aQqK,681.46
akItqJH63cQT,681.46
KtTHEKzRrM92,681.46
GiWg3pD9b4LI,681.46
BawciIabOviP,681.46
IdP3pqSBH8PN,681.12
CYX1nJXqQxal,681.12
j3p6j62IhE9A,680.96
XCpPIkUxwvmn,680.96
VG4Qejo7kzxJ,680.96
UnkDr3WwBUkN,680.96
MtpxjNNLU3Yc,680.96
FkxdIscWV4K3,680.96
9HGFEamqlFf4,680.96
opvHUqESb6Uu,680.82
WXHnPf19XFai,680.82
7gSul4JmzgqL,680.82
H3yEC4LDiHKp,680.26
noG4RKunRkS2,679.68
brgNjKcYfXl0,679.68
Hl1klXO4T47v,679.68
FbjfNlLrKiNt,679.68
3C0djNxS2G6l,679.68
32qO44o75Llh,679.68
SYV7dAzR9LoZ,679.61
2XitPOZ8fGwo,679.61
rq49IWtsi4tU,679.43
7pRhM3bkFFTT,679.04
eR9KfrV5SpkA,678.85
gfuWecUgSA5s,678.82
dhkB9puPYZCN,678.82
Od4ByFL9XZqM,678.82
xJH8Sq6yBzeJ,678.49
v8YX9ga5i9xS,678.49
hohimKavYk0S,678.49
cn0CiuTYiEVE,678.49
XFU4gWczRByO,678.49
WOvvVtnP1aoa,678.49
SR20PoTBEkZP,678.49
uFfZGaV64oKj,678.45
fb2otgK8rQH0,678.36
U5KhKR0ovkUm,678.36
OLy7aYIeHXvQ,678.36
6XDyaGGcWNn5,678.19
4if7wPdFPsLV,678.19
gXgxYdwPjujf,678.17
5TWLDG8mScPL,678.17
w7egHcp7K43J,678.08
VBtKMAdG4Qwh,678.08
RXxboypvXxSp,678.08
ESO0Yor3ayXs,678.08
zUrG4aBTwq0M,677.4
kFFANEKghCl1,676.96
8NoKdJrfpNgS,676.92
pb9CNF3DNrXM,676.84
jRPAGaPsxURr,676.84
WVVJRGrJVkyo,676.84
P32rqPH5Gm90,676.84
6leC3Gqa9F8w,676.84
uFNeRATYCtJN,676.8
bOEZYpCfaUet,676.8
ZKjFCHqqdpfI,676.8
1wApxoQhZfUe,676.8
kxqZ5soV1FaI,676.74
iBg76GuuiWMr,676.74
dfKh3m6aigGD,676.74
Z5XgkHTPQGTa,676.74
XrRHDMXr4CZh,676.74
RafIdNaaVwTw,676.74
Nic6jMd3wjIy,676.74
LBSeRhhWOSax,676.74
JQmvFyBd25kj,676.74
EEIXgiGYneKB,676.74
9HtjvRcCYoUj,676.74
0GvWWGg1DGKT,676.74
ctQq8AZPL3vy,676.16
bpgNC4RuSAXR,676.16
Gl6nYGqQ4mk4,676.16
G1l5nG5KdxWR,676.16
RwYuSgQtXI7s,675.94
wkzTYhGiLBez,675.86
hkRiXpmvlQZ1,675.86
WpzCNvnXLgcP,675.86
9Epglv08Cxgb,675.86
0GpBqIiD9Yj7,675.86
zurSyVbfxDMF,675.77
yKJNpIJXHynP,675.77
wh5kC3Nwqy8v,675.77
w5G6SFKo8XTq,675.77
vs4gwEU8dqjl,675.77
viPdnHaFr2yi,675.77
uyONzt9zuGzR,675.77
uWfSoGpY0DB3,675.77
tW1eBqUAPjz2,675.77
qFv1PD8xUvoL,675.77
q9ricU8ATZPM,675.77
p379Ds1pCdMm,675.77
p0JTrIxiB65V,675.77
nqOHplnk93mk,675.77
n3OF0p2YW1TR,675.77
mrdJ7AwcoWBg,675.77
lN0W0EbqCUdA,675.77
kYIWd3WM4Lqb,675.77
kQxjnJVGZsgR,675.77
kNDlKYkyQwpN,675.77
isN66R4cfT2Q,675.77
ieA1M0mtxd74,675.77
iIx45zWYx5qJ,675.77
iIsV3xT14Cjf,675.77
iEbUxs3CdfUx,675.77
i4E0CTW4pVb9,675.77
hUjdQulGJ2jJ,675.77
fweGmgrWCbxm,675.77
fZVSiP5a96sL,675.77
fW78CPjABoxI,675.77
e17Uf1QrhpqZ,675.77
e0xFmnxn1GKp,675.77
dixSKJnrrX3R,675.77
dFbd33uyaGqr,675.77
d1iWsPTwg5Z4,675.77
bo3G6fh4X2HL,675.77
bJZOHJip02Ru,675.77
bFoSoowm8iBC,675.77
apX6Wd4lhmy6,675.77
aIo03FnuKbqV,675.77
a736QEPRDbi7,675.77
YdStfSBRO87K,675.77
Yc4t4PQWTYU4,675.77
XpEvlZvMAAa3,675.77
UxBMrcXZ1y6L,675.77
T3YT3e3WIm4z,675.77
SiCvpsVoqpuM,675.77
SW86HoGBSRuJ,675.77
QWALSr8rL3fc,675.77
OnqIF6VxizHS,675.77
OfMCcjNgbSy1,675.77
OV5QAb9CKIrm,675.77
OKNu1vmGeYz6,675.77
NQsw664fK7jH,675.77
MgNS2QNCAGLs,675.77
Ma6J7J18OcQI,675.77
MQKzs7KSkD1p,675.77
LVePNErOgm6C,675.77
L69vgkbIK2Eo,675.77
L4sKYNGrkkc8,675.77
KdDawbwnUedt,675.77
JTf3NZT1kSVO,675.77
JNVN6wXFN9tQ,675.77
J7qNeno9Rlrx,675.77
I8gyo13w4YGp,675.77
HQhZH3GrJnNX,675.77
HJsWVA3brbGZ,675.77
HFm1URMd5hrt,675.77
FpjJ7bCFwwFx,675.77
ChNuje2Pyl8c,675.77
8xiJtqioZmtb,675.77
7yhhfWO6B6oa,675.77
7uf6feBtUxVW,675.77
5srwLPYKei5f,675.77
5VmPPgUb0VoJ,675.77
5ULNElEYeptk,675.77
3jAu5ABM3ns8,675.77
37OUSjFl5Pug,675.77
31Etv2yfDKCN,675.77
2O0yzgeQNsri,675.77
21bwMJ8KSvtr,675.77
17YRFEC3Akau,675.77
0vLF2tKmnE2h,675.77
05jnJ339FjYI,675.77
klcJ91wihbfq,675.09
hIdRIX0BM6LQ,675.09
TiGd1su5BX5j,675.03
jDznazFY76Va,675.01
ipm7tbTgggKk,675.01
cxJclmrsN9jg,675.01
s8Dz9tOaYJ93,675.0
BG82nmRB7FZC,675.0
q705ziOw9yPk,674.92
NWlCzGcWpbYX,674.92
UhBC0fyPUEmX,674.87
RDBUJH2HyCma,674.87
HsWgZclAJmro,674.87
FnEUOtnxR51X,674.87
uEBQ6TpSTxHi,674.83
trqXkMoznKqv,674.83
sLvh1EoOB79D,674.83
r7wVogluz3eB,674.83
cX5kgF5eZhsG,674.83
XgZJ2oossjrW,674.83
TY8Os8od8gfX,674.83
A4sVRQBt6NO8,674.83
1IQ0ZXWWb4hR,674.83
CGcA95KD7wZX,674.82
mBnBkEs2DaE7,674.69
cSD75BUa3zQY,674.34
bf6R69gLXEMP,674.34
zpZ6PE3f4PjW,674.33
clynwVZ9c446,674.33
j7dYrh0zimwc,674.22
Q5kgzXwL3Tqn,674.2
NWv1r9emnnXB,673.69
CqvOCMWK8KdW,673.69
B8aY8385hW9o,673.69
AqRvEQIY9kGE,673.69
DUHhnQKdUgA7,673.68
P9U1DO2I6B1Z,673.6
seymfBAybMgv,673.47
21Zz176Rlh0z,673.47
ulxaC7RkKMBl,673.34
Wz5FqfQzIZkd,673.34
Mj0XMBHQfVJt,673.34
KrJGmjAchKml,673.34
ScbWTeWcq17a,673.25
siuQaoJhGzUv,673.23
lkF13CvhF3eE,673.23
dRGhCjY6SbUg,673.23
LQUkdltfYQfj,673.23
JJXAeqhJ6YBx,673.23
E4YrNLESj7q2,673.2
pnJ2ADpVwX66,672.93
14N93AiU9gPb,672.93
Ly5DLh4KJvMa,672.82
shpDe70UAREB,672.72
l5BrPTvm3kbb,672.72
dsS3EqWxXElN,672.72
cvPEikD4BQXl,672.72
SAIjaM4OndKz,672.72
IIdzExW6ffz5,672.72
5EWwAKDAOQDR,672.72
o6lSsaCqJgDQ,672.4
i1knIGm5Xnuw,671.8
bOjmhU696cu9,671.7
zmP99WOoD92K,671.51
72hXuatFFw33,671.39
mTXOR6JRBtkw,671.34
bDoOh14qKdrJ,671.31
HIYesCImpdrz,671.31
op6b0l3yCJ9B,671.25
QqpFIKZ6SPJE,671.25
IonnPPWXVQ9E,671.25
BfANDnn4ZrCo,671.25
8COnhC5Ra7ls,671.25
6R59tD5t3VWD,671.25
VJLpyG7zpTrV,670.99
LF1UjeLRsx2P,670.99
MfT7No5VkvNe,670.92
2ztIIrftawUf,670.92
cbkLGDqR1iti,670.85
C3IV2WPFmtY8,670.77
1ALgKN3kun1D,670.77
zHoWAuXRsWEP,670.7
nd1jKmwHBUlt,670.7
nXrimOGUarcn,670.7
XHmlF2mAQobf,670.51
yCqdJEkkQ5ze,670.47
y6QaZFF5SA9t,670.47
xUh8JRwHgU8F,670.47
rfXlc8drGXlp,670.47
r4lcom4SLdXD,670.47
nDV2TETsbCnA,670.47
hyL3BofmJ638,670.47
fSv16U8wPfuJ,670.47
bTALua2OcluH,670.47
Xxbzg9SuJQde,670.47
S5sCkFJ5WRl1,670.47
NHb9rJO9oVb5,670.47
IGU68RhMr0Mz,670.47
IEWogXCuOUbi,670.47
CyrQT6BPbCfg,670.47
BQ1oup1hywq7,670.47
6vEnOoeIrz6e,670.47
6VsUG5Eb84Vw,670.47
6JoFopnOXNXW,670.47
3j61l4Li8CUq,670.47
m3cr42LqaAhc,670.3
k0hqnsfgsyQa,670.3
ZYLdVsCgVeUy,670.3
PHeOkTZhy0Va,670.3
868g7ee3bLPx,670.3
yL3VOaf56oka,670.2
xoVmn24NcKNL,670.2
8ZPEkUfTWjBj,670.2
jZ2M0EDovGqV,670.04
iPlg4P4JjFLR,670.04
UeaS5qFEBjUX,669.98
T7POTcxSvkiL,669.98
rujNrtNEzoB1,669.96
JozivFTRmgkU,669.96
FpqWma9t6JKn,669.96
9Y4nTVnP9E5j,669.93
jeddrrZkGKbz,669.71
juNRIQsdJIax,669.42
F4mLTvaz2IlE,669.4
1a2l3OJ9hxr8,669.4
yq5ZUKI0dyF5,669.0
KtFR26icYPVn,668.95
b9Ep2YKUqOhn,668.47
6NG4UsiZAliV,668.47
hPPl1qcQSYzF,668.3
SiiihqbhN37l,668.3
jCBYH69BV6xo,668.26
y4SlIlpTZTVX,668.04
mPjv17jm9Soc,668.04
jaKcE379yGAv,668.04
UD5M4hsHAksN,668.04
QJ5NQuYGVOCX,668.04
7D4nXxaUpBdy,668.04
0R7Ab6sgCsE7,667.99
pSYtvRo8PhHc,667.88
PROso6R9Wdmn,667.88
xTCkU3Ok0ZxZ,667.71
ocVEeqpjHy7g,667.71
o6BzqOWNjUDC,667.71
nu7yx4PwBpC6,667.71
kbux6dPRNgA4,667.71
jK4pUqtt8zSQ,667.71
ei3K5sG3pmRH,667.71
arvwsg0Js1Bb,667.71
WySxcZudTnxT,667.71
UTEuwA7NND9n,667.71
UCNEEvTgkMvy,667.71
RpolXzhkdWRR,667.71
RZzcOuJOfDQl,667.71
NTzLnVfgu1u1,667.71
LTaIBqmS6QNv,667.71
L3hEyIBnTnOd,667.71
HqE7kse6shi3,667.71
C0JbmLH5qqtf,667.71
7jbcVJMYcuPf,667.71
2Ck6xDxXyqZv,667.71
puDy3FLUZ6cS,667.56
HKWnj9bW74Fa,667.56
eCzSdkcav5Ww,666.88
xBPpoB8BR7r4,666.71
w0gikFi8yBDk,666.71
vMZ6ZsseIfyG,666.71
vDWGQ1D0ZxFo,666.71
iKrV4PoGUGtJ,666.71
bStaPPU5c49i,666.71
Rzj3Ywu4LpRC,666.71
RryM4fwnSwvK,666.71
RoJmAmGmlDWJ,666.71
NnMEGbvFebmd,666.71
FHgCCu8IaLes,666.71
D7ZC93g3mNBm,666.71
4nQxODm3cQST,666.71
4IR2vWTy4lah,666.71
i0QhdSBlSzwC,666.68
hhSncfOEeZ2n,666.68
6Dd2pH5oIGJI,666.68
y85yUN4sRj7y,666.34
TGfkZIWV66WK,666.34
DLAMkk15190q,666.34
mP4oSeTZVlHG,666.04
CnpaKSJ92jmr,666.04
KpX5JxtOXeIK,665.98
CsXyON3bHPS6,665.88
3g4Q6o3pGcIY,665.88
zdjU93k95K9x,665.87
ykVMNLGg8BUC,665.87
ygtZlIJTEkxn,665.87
xxuQwKfoAOHe,665.87
xkTh5l2fEgV5,665.87
xY0QOs2gG8CT,665.87
xJfFJsQ8SdcW,665.87
x7qHvXwBQ5dD,665.87
wKT528HV9uur,665.87
w8S9oJbSOlX9,665.87
vwZwhYVr5Vl8,665.87
vqspocDNbo5Y,665.87
veKpilAMYCC8,665.87
udEnUm5msR7i,665.87
u5R4Fa1zZJkH,665.87
tSaSDQCy3VZX,665.87
tLPJFAomjKoV,665.87
tJHD1514cfaK,665.87
t0VqG6PeLG7S,665.87
sQtEdPrNsfPD,665.87
sHyFMwmy1P1E,665.87
psby0AaksQKz,665.87
pnUXGNoHA5Kp,665.87
peSPkbYvg0WM,665.87
p5zdssc9BUZh,665.87
p4jMhq1geO81,665.87
oaarjTivsaZc,665.87
oDutHUY4VVcX,665.87
oArdLAsdO59Q,665.87
nt7c8HSYeXbf,665.87
my4iZXKcoqUl,665.87
mwHNp7K8RXG4,665.87
mtQXwbC9K2u9,665.87
mc1xV0NHBnuE,665.87
mbHkV7QByBTt,665.87
mPYDUsJuI0WS,665.87
lzaKMbD9XX1h,665.87
lYPUOdQEWqrZ,665.87
kn3oSGJwbVbt,665.87
kdWX8E50O5Yy,665.87
kWnYnridFlEM,665.87
jbetKqzqtM2G,665.87
j66YphhFamJ5,665.87
id4QofoOARo4,665.87
icfVvGfogWVg,665.87
iMWohL5JGemx,665.87
iG0SKChvU2WG,665.87
i00GusCxxuyO,665.87
hmJAgXCyjvek,665.87
hYMb9YD5wjLq,665.87
hGfKMShzYNtf,665.87
g9PxkD61mnto,665.87
g7mhBghdGm5M,665.87
g37aHCcvkLHh,665.87
fw3x7V2XEH2i,665.87
fZWjXw5NXSXY,665.87
fDx4bp8mXMem,665.87
fA8XlSAcxPNc,665.87
eGo2nR6zCzDa,665.87
e7acoJqWwSvr,665.87
dvnXnKHlmGOX,665.87
dr9OTGbgwoAT,665.87
da9mFT9KGbJq,665.87
dXiNc1rUnJzv,665.87
dUFNF5FX7RQq,665.87
dPBEe3A2yobx,665.87
dLqSCSHyWUWc,665.87
d2EVZPvb7Nvq,665.87
ctx5do4hY9ti,665.87
cdXshSPXssyw,665.87
cGY0zraL0nci,665.87
byTacwhUq7Gr,665.87
bqTfa3D7JmSb,665.87
bdMJAttiPcGA,665.87
bFZnZKJN7TTQ,665.87
bBQUoBcGMFfG,665.87
b4vfjNJEoV6o,665.87
aj2iQSeJHSwc,665.87
aP1vasifhKZo,665.87
aOkA8kL8VCdD,665.87
ZTa2n21kIURO,665.87
ZQ1NRAY819ZA,665.87
YmKQsnJcws5z,665.87
Y2vyGGR0KYvF,665.87
XQUamTZ8WT8q,665.87
XOLEAv7iAWqd,665.87
WpDcXZw7Uo3B,665.87
WBOqOsgdqvVj,665.87
W7cbUmCp6AQV,665.87
Vw5NCQScfvAa,665.87
UuIbuylISqKQ,665.87
UeTCThil5JYi,665.87
Tyxe5kqmuRuf,665.87
TuRnuEayJ2ys,665.87
Tj2osbStE4qS,665.87
TNyTqvA6bfZl,665.87
SnDmYTuO89CV,665.87
SGtZlqmmTG0C,665.87
S6J0rZUCLdaU,665.87
RzczNbE7Qthv,665.87
RhG9IGguuaP6,665.87
ReK8CfBlAfmp,665.87
QuYSfhTPEFvj,665.87
QlfwpGJ2fVqo,665.87
PbF4QQIt6zeR,665.87
PVBUfjj6oN2c,665.87
PI9Izy1iSjMJ,665.87
OkgSN32XVFSY,665.87
OMzUKmTDbW3G,665.87
OAUlJiUOhJcM,665.87
O5SlXugKbke2,665.87
NT7seeHNi0GE,665.87
N7l3bJ4vtNUm,665.87
Mr3pnPX5k5eX,665.87
MmRNanhUKPRn,665.87
MktuJUgVsZut,665.87
LmHYW6PLbj6m,665.87
LLc3vkuoWbnb,665.87
L42pEdikiSRQ,665.87
KzWyzP2dtjCs,665.87
KwbWVNINs5i7,665.87
Kvhx6E32JNiy,665.87
KvOLIUEPRmw0,665.87
Kv8VPbFdqQI8,665.87
KuGlQYxWEWMQ,665.87
KbZyn0cGvrDo,665.87
JaaBQQhdI2iH,665.87
JOakLYCVAZkz,665.87
JGdd89MQzR3U,665.87
J80JTiwG7KnC,665.87
ItG91XytTCbI,665.87
If1Tc2pKH8Dv,665.87
IV5aHdSVgDx2,665.87
ISQyBM8DCjgQ,665.87
IQHN1SAt55XL,665.87
HbdGeoGFp5pF,665.87
HUS8cv0BODJq,665.87
H0nuPXkLsYFV,665.87
FpdqaP4neRj3,665.87
F5sq6MGtl6RY,665.87
EU0UMj4I7tmI,665.87
Djq5kJUnrteJ,665.87
Dcnwl3alEl3v,665.87
C6wnfvklQ3r2,665.87
BoVA2J1zS03D,665.87
AgvmCBz1Nvmq,665.87
AXar31uOU2Cn,665.87
9oAKoDCjmHr4,665.87
9ChWpwT6DVld,665.87
9793Qs2pK706,665.87
8mhsoQLOAnwo,665.87
8AOTe7E6gzT2,665.87
77ZiOxcO9ZLX,665.87
6OP4OD9VzSV8,665.87
6O5wD7id8Gyc,665.87
6GZ8G8TVyQw6,665.87
63q0EybJkw8U,665.87
5oU3uYkRem9n,665.87
59bwtwEq2Dyy,665.87
4zEaMYxwvUyQ,665.87
4Vom4vPi32JU,665.87
4KToXlQ2sfIn,665.87
3lL3JuXlG4GN,665.87
3G6EGW0tWqec,665.87
3CSDqiGz48lT,665.87
2WuPsBKqlvKD,665.87
2UremBtKK84R,665.87
2PGuAFk9Mm7I,665.87
2KbeSsUCVrVy,665.87
1e9Wo2eYB0sR,665.87
1ZjG2aoOOsEp,665.87
0xhYAG7epw8v,665.87
0quGuL3ofKDy,665.87
0h1yt6SLP8jS,665.87
0A3WYuLPXiPK,665.87
GMTWDyub3yM8,665.85
DIgdg88PL8U2,665.85
oIdjKYlc1KAx,665.7
ZwQ8WLB3pkLp,665.7
TkIbMYxFPvNU,665.7
q29PqQ8xud5L,665.59
Sryjs6Fy5LZ5,665.59
0AZ0DQqrmzJR,665.59
yMF9HK37e7He,665.54
scONCE9Lwcdb,665.54
brjpAHkjXh1k,665.54
QSbWMLgEMl0k,665.54
EbmaHP2AIPML,665.54
6SfuAM3fbZMM,665.54
K59SlRlKd0l2,665.44
YApiFdFTCsnZ,664.92
ZHGV3eoHWERv,664.83
S3Kyh13EAaOV,664.76
vZ0OGym5Ev2N,664.63
Ge3fj9084z5n,664.63
3IXJdVz5S7lC,664.63
7OIzagIrTQR8,664.43
zJqRfFDwzRRL,664.23
q6QTbAdH3PZE,664.23
nsc6v20CEylR,664.17
zUVG033PFkxn,664.15
vZ0Ow7T5yk3j,663.93
uZmnUiMwSfnI,663.93
qwH9c4cioAwH,663.93
j4EwWIMOnOez,663.93
eh5Jg3yqN2s2,663.93
dlZtlYShfar9,663.93
bvbJN4Xw5KHz,663.93
SPdwUv3G2d62,663.93
SB4nYRV6WQtD,663.93
JAYTh3vMUwwm,663.93
Iv9DTSddnLyT,663.93
FpN9xe6UHbge,663.93
3M5cYNZQPzwY,663.93
0xHq10YhXlx9,663.93
0mV1N6H53TTb,663.93
jIawQHlRP6AF,663.25
7WUASiTldbFo,663.25
nUiMGjabcMh5,663.24
t5ieqoX6pvae,662.85
anKK0acWk5rm,662.85
AN4DqXi2IcfX,662.74
qL9RkcVEXxF3,662.62
hgZKoQX2Czkh,662.62
fTuN8xME6wBi,662.62
avwI3I7KXQVp,662.62
ZAV1lqZAznjs,662.62
DJy2QHFlnzJP,662.62
AW42VZLF5QOh,662.62
8lBOVFeKwmeH,662.62
36nzZvzpvCmv,662.62
WpLJFSL166Jc,662.34
eaQDPp2Ltaa7,661.81
6atth3DZVutE,661.81
qLR1x5x6v8W2,661.75
WZCFk7SWMFFm,661.75
uYVtV9dgKEEz,661.63
ts4PKSWN57JC,661.57
zyuv0yDjxSsQ,661.43
F9Q1DicZPwCK,661.43
f9CeEtEjZ2KS,661.26
D1vOVqoBkeQ7,661.26
yeUGOpahlMQK,661.1
aJIuCqvS3gQ4,661.08
JsAMXamHSFFs,661.08
1afepPHxrLav,661.08
0AFkTATeYW75,660.8
JHgYAFs9462l,660.46
9Bt1HNsYJmZE,660.46
YIlzeW8KvLPm,660.41
Jaa7cy734hna,660.41
iNM7OVbRgoRV,660.4
RdrDFEn80oMv,660.38
DpQmX2aPv0bA,659.52
Jsch58nYHLe7,659.41
0tf1yhmiqOCa,659.41
DgqscesQ5SJL,659.28
uMdmIfJZiKbp,659.15
tyXByUeex5th,659.15
qZhb7H4cOuhl,659.0
jyakEjb4Wf9k,659.0
UjdOXWrshpjQ,659.0
NGMqeUxU0EAv,659.0
K3A0Gh2kwSfm,659.0
6a6Ta34OmVB9,659.0
09g041sBymjE,658.6
tk69LaFQoKF5,658.43
ofN9Yiu1mH9o,658.43
mcZ7LMEtUHKz,658.43
RBZe93lRbW4x,658.43
A898etLL7ss1,658.43
8UJjbR3P4Bz3,658.43
7k22JGQILAKP,658.43
vqPiFrkjpqVR,658.3
j5OlsjEb8RRD,658.3
TAG5F1PNAFcK,658.3
ImfnNOFP5inh,658.3
Fsn0vj406oTO,658.3
7roRg6Oorwt2,658.29
lipawbPu5s7V,658.22
ykZL5675Xw1q,657.92
vosRI1vJaAHw,657.92
oS3KN4ThHKfq,657.92
Jj9qeOFVXTl0,657.92
CVow6srnIaXl,657.92
xn58X7Yg3bTO,657.63
uugqrh0NjLmq,657.63
kAyvgnRVNVjX,657.63
EKKVI3cJ9Wr3,657.63
D2N1TnP4g3rL,657.63
lkwQcsFOnueG,657.61
kKgAot3mDA3E,657.56
h6ITDMVvhp2G,657.56
8ns4AVoVonTT,657.56
sRZd9zv5lEZY,657.05
pBNtT9KONtez,657.05
lf1IBlUp88u8,657.05
aLK4bm51AIkR,657.05
KCF1355UvWa9,657.05
DMvT3vD76TQe,657.05
5Le1jsY0aasU,657.05
2nBSbAIgRUIZ,657.05
xw3yTN1tvtja,657.0
kSypygmLtqx3,657.0
MXDyFAAuoWM4,657.0
CG81lISSziia,657.0
4Qn2OGljKwdD,657.0
zmmjNvZumzCm,656.81
whL9urXoB9vZ,656.81
sgOcMnNf4zln,656.81
lozYkjSkf4aZ,656.81
lPEKWtlPgA66,656.81
0ggnkxrhaiVh,656.81
wOgKoZEFEJX8,656.78
vXwQ61vGueFD,656.78
hMCwCwGvzVnc,656.78
DigCzYGkIWlB,656.78
7J1COidUtNDo,656.78
2fQXNLfKca0E,656.78
LjNgpbwITjGN,656.72
HDGUzbHPEUKU,656.72
